time_s,temperature_C,pwm,heat_cool
490.83,24.96,200,0
490.95,24.96,200,0
491.07,24.96,200,0
491.2,24.97,200,0
491.32,24.96,200,0
491.45,24.96,200,0
491.57,24.96,200,0
491.69,24.96,200,0
491.82,24.96,200,0
491.94,24.96,200,0
492.06,24.96,200,0
492.19,24.96,200,0
492.31,24.96,200,0
492.44,24.97,200,0
492.56,24.96,200,0
492.68,24.96,200,0
492.81,24.96,200,0
492.93,24.96,200,0
493.05,24.96,200,0
493.18,24.96,200,0
493.3,24.96,200,0
493.43,24.96,200,0
493.55,24.96,200,0
493.67,24.96,200,0
493.8,24.96,200,0
493.92,24.96,200,0
494.05,24.96,200,0
494.17,24.96,200,0
494.29,24.96,200,0
494.42,24.96,200,0
494.54,24.96,200,0
494.66,24.96,200,0
494.79,24.96,200,0
494.91,24.96,200,0
495.04,24.96,200,0
495.16,24.96,200,0
495.28,24.96,200,0
495.41,24.96,200,0
495.53,24.96,200,0
495.65,24.96,200,0
495.78,24.96,200,0
495.9,24.96,200,0
496.03,24.96,200,0
496.15,24.96,200,0
496.27,24.96,200,0
496.4,24.96,200,0
496.52,24.96,200,0
496.64,24.96,200,0
496.77,24.96,200,0
496.89,24.96,200,0
497.02,24.96,200,0
497.14,24.96,200,0
497.26,24.96,200,0
497.39,24.96,200,0
497.51,24.96,200,0
497.64,24.96,200,0
497.76,24.96,200,0
497.88,24.96,200,0
498.01,24.96,200,0
498.13,24.96,200,0
498.25,24.96,200,0
498.38,24.96,200,0
498.5,24.96,200,0
498.63,24.96,200,0
498.75,24.95,200,0
498.87,24.96,200,0
499.0,24.96,200,0
499.12,24.95,200,0
499.25,24.95,200,0
499.37,24.95,200,0
499.49,24.96,200,0
499.62,24.96,200,0
499.74,24.96,200,0
499.86,24.96,200,0
499.99,24.96,200,0
500.11,24.96,200,0
500.23,24.96,200,0
500.36,24.96,200,0
500.48,24.96,200,0
500.61,24.96,200,0
500.73,24.95,200,0
500.85,24.95,200,0
500.98,24.95,200,0
501.1,24.95,200,0
501.23,24.94,200,0
501.35,24.94,200,0
501.47,24.94,200,0
501.6,24.94,200,0
501.72,24.94,200,0
501.84,24.95,200,0
501.97,24.95,200,0
502.09,24.95,200,0
502.22,24.95,200,0
502.34,24.95,200,0
502.46,24.95,200,0
502.59,24.95,200,0
502.71,24.95,200,0
502.83,24.96,200,0
502.96,24.96,200,0
503.08,24.96,200,0
503.21,24.96,200,0
503.33,24.96,200,0
503.45,24.96,200,0
503.58,24.96,1,0
503.7,24.96,1,0
503.83,24.96,1,0
503.95,24.96,1,0
504.07,24.96,1,0
504.2,24.96,1,0
504.32,24.96,1,0
504.44,24.96,1,0
504.57,24.96,1,0
504.69,24.96,1,0
504.82,24.96,1,0
504.94,24.96,1,0
505.06,24.96,1,0
505.19,24.96,1,0
505.31,24.96,1,0
505.43,24.96,1,0
505.56,24.96,1,0
505.68,24.96,1,0
505.8,24.96,1,0
505.93,24.96,1,0
506.05,24.96,1,0
506.18,24.96,1,0
506.3,24.96,1,0
506.42,24.96,1,0
506.55,24.96,1,0
506.67,24.96,1,0
506.8,24.96,1,0
506.92,24.96,1,0
507.04,24.96,1,0
507.17,24.96,1,0
507.29,24.96,1,0
507.41,24.96,1,0
507.54,24.96,1,0
507.66,24.96,1,0
507.78,24.96,1,0
507.91,24.96,1,0
508.03,24.96,1,0
508.16,24.96,1,0
508.28,24.96,1,0
508.4,24.96,1,0
508.53,24.96,1,0
508.65,24.96,1,0
508.77,24.96,1,0
508.9,24.96,1,0
509.02,24.96,1,0
509.14,24.96,1,0
509.27,24.96,1,0
509.39,24.96,1,0
509.52,24.96,1,0
509.64,24.96,1,0
509.76,24.96,1,0
509.89,24.96,1,0
510.01,24.96,1,0
510.13,24.96,1,0
510.26,24.96,1,0
510.38,24.96,1,0
510.51,24.96,1,0
510.63,24.96,1,0
510.75,24.96,1,0
510.88,24.96,1,0
511.0,24.96,1,0
511.12,24.96,1,0
511.25,24.96,1,0
511.37,24.96,1,0
511.5,24.96,1,0
511.62,24.96,1,0
511.74,24.96,1,0
511.86,24.96,1,0
511.99,24.96,1,0
512.11,24.96,1,0
512.24,24.96,1,0
512.36,24.96,1,0
512.48,24.96,1,0
512.61,24.97,1,0
512.73,24.96,1,0
512.86,24.96,1,0
512.98,24.96,1,0
513.1,24.96,1,0
513.23,24.96,1,0
513.35,24.96,1,0
513.47,24.96,1,0
513.6,24.96,1,0
513.72,24.96,1,0
513.84,24.96,1,0
513.97,24.96,1,0
514.09,24.96,1,0
514.22,24.96,1,0
514.34,24.97,1,0
514.46,24.97,1,0
514.59,24.98,1,0
514.71,25.01,1,0
514.84,25.01,1,0
514.96,24.99,1,0
515.08,25.0,1,0
515.21,25.01,1,0
515.33,25.03,1,0
515.45,25.03,1,0
515.58,25.03,1,0
515.7,25.03,1,0
515.82,25.03,1,0
515.95,25.03,1,0
516.07,25.02,1,0
516.2,25.03,1,0
516.32,25.04,1,0
516.44,25.04,1,0
516.57,25.04,1,0
516.69,25.03,1,0
516.81,25.03,1,0
516.94,25.03,1,0
517.06,25.03,1,0
517.19,25.03,1,0
517.31,25.03,1,0
517.43,25.03,1,0
517.56,25.03,1,0
517.68,25.03,1,0
517.8,25.03,1,0
517.93,25.04,1,0
518.05,25.03,1,0
518.17,25.03,1,0
518.3,25.03,1,0
518.42,25.03,1,0
518.55,25.04,1,0
518.67,25.03,1,0
518.79,25.03,1,0
518.92,25.03,1,0
519.04,25.02,1,0
519.16,25.01,1,0
519.29,25.02,1,0
519.41,25.02,1,0
519.53,25.02,1,0
519.66,25.03,1,0
519.78,25.03,1,0
519.91,25.04,1,0
520.03,25.04,1,0
520.15,25.03,1,0
520.28,25.03,1,0
520.4,25.04,1,0
520.52,25.04,1,0
520.65,25.04,1,0
520.77,25.04,1,0
520.9,25.04,1,0
521.02,25.04,1,0
521.14,25.04,1,0
521.27,25.04,1,0
521.39,25.04,1,0
521.52,25.04,1,0
521.64,25.04,1,0
521.76,25.04,1,0
521.89,25.04,1,0
522.01,25.04,1,0
522.13,25.04,1,0
522.26,25.04,1,0
522.38,25.04,1,0
522.5,25.04,1,0
522.63,25.04,1,0
522.75,25.04,1,0
522.87,25.04,1,0
523.0,25.04,1,0
523.12,25.04,1,0
523.25,25.04,1,0
523.37,25.04,1,0
523.49,25.04,1,0
523.62,25.04,1,0
523.74,25.04,1,0
523.86,25.04,1,0
523.99,25.04,1,0
524.11,25.04,1,0
524.24,25.04,1,1
524.36,25.04,1,1
524.48,25.04,1,1
524.61,25.04,1,1
524.73,25.04,1,1
524.85,25.04,1,1
524.98,25.04,1,1
525.1,25.04,1,1
525.22,25.04,1,1
525.35,25.04,1,1
525.47,25.04,1,1
525.6,25.04,1,1
525.72,25.04,1,1
525.84,25.04,1,1
525.97,25.04,1,1
526.09,25.04,1,1
526.22,25.04,1,1
526.34,25.04,1,1
526.46,25.04,1,1
526.59,25.04,1,1
526.71,25.04,1,1
526.83,25.04,1,1
526.96,25.04,1,1
527.08,25.04,1,1
527.21,25.04,1,1
527.33,25.04,1,1
527.45,25.04,1,1
527.58,25.04,1,1
527.7,25.04,1,1
527.82,25.04,1,1
527.95,25.04,1,1
528.07,25.04,1,1
528.19,25.04,1,1
528.32,25.04,1,1
528.44,25.04,1,1
528.57,25.04,1,1
528.69,25.04,1,1
528.81,25.04,1,1
528.94,25.05,1,1
529.06,25.04,1,1
529.18,25.04,1,1
529.31,25.04,1,1
529.43,25.04,1,1
529.55,25.04,1,1
529.68,25.04,1,1
529.8,25.04,1,1
529.93,25.04,1,1
530.05,25.04,1,1
530.17,25.05,1,1
530.3,25.04,1,1
530.42,25.04,1,1
530.54,25.04,1,1
530.67,25.04,1,1
530.79,25.04,1,1
530.91,25.04,1,1
531.04,25.04,1,1
531.16,25.04,1,1
531.29,25.04,1,1
531.41,25.04,1,1
531.53,25.04,1,1
531.66,25.04,1,1
531.78,25.04,1,1
531.91,25.04,1,1
532.03,25.04,1,1
532.15,25.04,1,1
532.28,25.04,1,1
532.4,25.04,1,1
532.52,25.04,1,1
532.65,25.04,1,1
532.77,25.04,1,1
532.89,25.04,1,1
533.02,25.04,1,1
533.14,25.04,1,1
533.27,25.04,1,1
533.39,25.04,1,1
533.51,25.04,1,1
533.64,25.04,1,1
533.76,25.04,1,1
533.88,25.04,1,1
534.01,25.04,1,1
534.13,25.04,1,1
534.26,25.04,1,1
534.38,25.04,1,1
534.5,25.04,1,1
534.63,25.04,1,1
534.75,25.04,1,1
534.87,25.04,1,1
535.0,25.04,1,1
535.12,25.04,1,1
535.24,25.04,1,1
535.37,25.04,1,1
535.49,25.04,1,1
535.62,25.04,1,1
535.74,25.04,1,1
535.86,25.04,1,1
535.99,25.04,1,1
536.11,25.04,1,1
536.23,25.04,1,1
536.36,25.04,1,1
536.48,25.04,1,1
536.6,25.04,1,1
536.73,25.04,1,1
536.85,25.04,1,1
536.98,25.04,1,1
537.1,25.04,1,1
537.22,25.04,1,1
537.35,25.04,1,1
537.47,25.04,1,1
537.59,25.04,1,1
537.72,25.04,1,1
537.84,25.04,1,1
537.97,25.04,1,1
538.09,25.04,1,1
538.21,25.04,1,1
538.34,25.04,1,1
538.46,25.04,1,1
538.59,25.04,1,1
538.71,25.04,1,1
538.83,25.04,1,1
538.96,25.04,1,1
539.08,25.04,1,1
539.2,25.04,1,1
539.33,25.04,1,1
539.45,25.04,1,1
539.57,25.04,1,1
539.7,25.04,1,1
539.82,25.04,1,1
539.95,25.04,1,1
540.07,25.04,1,1
540.19,25.04,1,1
540.32,25.04,1,1
540.44,25.04,1,1
540.56,25.04,1,1
540.69,25.04,1,1
540.81,25.04,1,1
540.94,25.04,1,1
541.06,25.04,1,1
541.18,25.04,1,1
541.3,25.04,1,1
541.43,25.04,1,1
541.55,25.04,1,1
541.68,25.04,1,1
541.8,25.04,1,1
541.92,25.04,1,1
542.05,25.04,1,1
542.17,25.04,1,1
542.3,25.04,1,1
542.42,25.04,1,1
542.54,25.04,1,1
542.67,25.04,1,1
542.79,25.04,1,1
542.91,25.04,1,1
543.04,25.04,1,1
543.16,25.04,1,1
543.28,25.04,1,1
543.41,25.04,1,1
543.53,25.04,1,1
543.66,25.04,1,1
543.78,25.04,1,1
543.9,25.04,1,1
544.03,25.04,1,1
544.15,25.04,1,1
544.28,25.04,1,1
544.4,25.04,1,1
544.52,25.04,1,1
544.65,25.04,1,1
544.77,25.04,1,1
544.89,25.04,1,1
545.02,25.04,1,1
545.14,25.04,1,1
545.26,25.04,1,1
545.39,25.04,1,1
545.51,25.04,1,1
545.64,25.04,1,1
545.76,25.04,1,1
545.88,25.04,1,1
546.01,25.04,1,1
546.13,25.04,1,1
546.25,25.04,1,1
546.38,25.04,1,1
546.5,25.04,1,1
546.63,25.04,1,1
546.75,25.04,1,1
546.87,25.04,1,1
547.0,25.04,1,1
547.12,25.04,1,1
547.24,25.04,1,1
547.37,25.04,1,1
547.49,25.04,1,1
547.61,25.04,1,1
547.74,25.04,1,1
547.86,25.04,1,1
547.98,25.04,1,1
548.11,25.04,1,1
548.23,25.04,1,1
548.36,25.04,1,1
548.48,25.04,1,1
548.6,25.04,1,1
548.73,25.04,1,1
548.85,25.04,1,1
548.97,25.04,1,1
549.1,25.04,1,1
549.22,25.04,1,1
549.35,25.04,1,1
549.47,25.04,1,1
549.59,25.04,1,1
549.72,25.04,1,1
549.84,25.04,1,1
549.96,25.04,1,1
550.09,25.04,1,1
550.21,25.03,1,1
550.34,25.04,1,1
550.46,25.04,1,1
550.58,25.04,1,1
550.71,25.04,1,1
550.83,25.04,1,1
550.95,25.03,1,1
551.08,25.03,1,1
551.2,25.03,1,1
551.33,25.04,1,1
551.45,25.04,1,1
551.57,25.03,1,1
551.7,25.04,1,1
551.82,25.04,1,1
551.94,25.04,1,1
552.07,25.04,1,1
552.19,25.04,1,1
552.31,25.04,1,1
552.44,25.04,1,1
552.56,25.04,1,1
552.69,25.04,1,1
552.81,25.04,1,1
552.93,25.04,1,1
553.06,25.04,1,1
553.18,25.04,1,1
553.3,25.04,1,1
553.43,25.04,1,1
553.55,25.04,1,1
553.67,25.04,1,1
553.8,25.03,1,1
553.92,25.04,1,1
554.05,25.04,1,1
554.17,25.04,1,1
554.29,25.04,1,1
554.42,25.04,1,1
554.54,25.04,1,1
554.66,25.04,1,1
554.79,25.04,1,1
554.91,25.04,1,1
555.04,25.04,1,1
555.16,25.04,1,1
555.28,25.04,1,1
555.41,25.04,1,1
555.53,25.04,1,1
555.66,25.04,1,1
555.78,25.04,1,1
555.9,25.04,1,1
556.03,25.04,1,1
556.15,25.04,1,1
556.27,25.04,1,1
556.4,25.04,1,1
556.52,25.03,1,1
556.64,25.04,1,1
556.77,25.04,1,1
556.89,25.03,1,1
557.02,25.03,1,1
557.14,25.03,1,1
557.26,25.02,1,1
557.39,25.03,1,1
557.51,25.03,1,1
557.63,25.03,1,1
557.76,25.0,1,1
557.88,25.0,1,1
558.01,25.01,1,1
558.13,25.03,1,1
558.25,25.04,1,1
558.38,25.04,1,1
558.5,25.04,1,1
558.62,25.01,1,1
558.75,25.0,1,1
558.87,25.01,1,1
558.99,25.02,1,1
559.12,25.01,1,1
559.24,25.01,1,1
559.37,25.02,1,1
559.49,25.02,1,1
559.61,25.03,1,1
559.74,25.02,1,1
559.86,25.03,1,1
559.98,25.03,1,1
560.11,25.03,1,1
560.23,25.03,1,1
560.35,25.02,1,1
560.48,25.02,1,1
560.6,24.99,1,1
560.73,24.98,1,1
560.85,25.0,1,1
560.97,25.02,1,1
561.1,24.98,1,1
561.22,24.99,1,1
561.34,24.98,1,1
561.47,24.98,1,1
561.59,24.97,1,1
561.73,24.97,1,0
561.86,24.97,1,0
561.98,24.98,1,0
562.1,24.98,1,0
562.23,24.98,1,0
562.35,24.98,1,0
562.48,24.99,1,0
562.6,24.98,1,0
562.72,24.98,1,0
562.85,24.98,1,0
562.97,24.98,1,0
563.09,24.98,1,0
563.22,24.98,1,0
563.34,24.98,1,0
563.47,24.98,1,0
563.59,24.98,1,0
563.71,24.98,1,0
563.84,24.98,1,0
563.96,24.98,1,0
564.08,24.96,1,0
564.21,24.97,1,0
564.33,24.97,1,0
564.46,24.96,1,0
564.58,24.97,1,0
564.7,24.97,1,0
564.83,24.97,1,0
564.95,24.97,1,0
565.07,24.97,1,0
565.2,24.97,1,0
565.32,24.98,1,0
565.44,24.98,1,0
565.57,24.98,1,0
565.69,24.97,1,0
565.82,24.97,1,0
565.94,24.97,1,0
566.06,24.97,1,0
566.19,24.97,1,0
566.31,24.96,1,0
566.43,24.98,1,0
566.56,24.98,1,0
566.68,24.98,1,0
566.8,24.98,1,0
566.93,24.99,1,0
567.05,24.99,1,0
567.18,24.99,1,0
567.3,24.98,0,0
567.42,24.99,0,0
567.55,25.0,1,0
567.67,25.0,2,0
567.8,24.99,5,0
567.92,24.99,6,0
568.05,24.99,6,0
568.17,24.99,6,0
568.29,24.99,6,0
568.42,24.98,35,0
568.54,24.97,35,0
568.67,24.97,35,0
568.79,24.97,56,0
568.92,24.96,58,0
569.04,24.97,58,0
569.17,24.97,58,0
569.29,24.97,83,0
569.41,24.97,89,0
569.54,24.97,89,0
569.66,24.97,97,0
569.79,24.97,98,0
569.91,24.97,98,0
570.04,24.96,105,0
570.16,24.96,106,0
570.29,24.96,107,0
570.41,24.96,108,0
570.53,24.97,109,0
570.66,24.96,111,0
570.78,24.96,110,0
570.91,24.97,110,0
571.03,24.97,110,0
571.16,24.97,110,0
571.28,24.96,110,0
571.4,24.97,110,0
571.53,24.97,110,0
571.65,24.97,110,0
571.78,24.98,110,0
571.9,24.97,110,0
572.02,24.97,110,0
572.15,24.97,110,0
572.27,24.97,110,0
572.39,24.97,110,0
572.52,24.97,110,0
572.64,24.97,110,0
572.77,24.97,110,0
572.89,24.97,110,0
573.01,24.97,110,0
573.14,24.97,110,0
573.26,24.97,110,0
573.38,24.97,110,0
573.51,24.97,110,0
573.63,24.97,110,0
573.76,24.97,110,0
573.88,24.97,110,0
574.0,24.97,110,0
574.13,24.96,110,0
574.25,24.97,110,0
574.37,24.96,110,0
574.5,24.97,110,0
574.62,24.97,110,0
574.75,24.97,110,0
574.87,24.97,110,0
574.99,24.97,110,0
575.12,24.96,110,0
575.24,24.96,110,0
575.37,24.96,110,0
575.49,24.96,110,0
575.61,24.96,110,0
575.74,24.96,110,0
575.86,24.96,110,0
575.98,24.96,110,0
576.11,24.96,110,0
576.23,24.96,110,0
576.36,24.97,110,0
576.48,24.96,110,0
576.6,24.96,110,0
576.73,24.97,110,0
576.85,24.96,110,0
576.97,24.96,110,0
577.1,24.96,110,0
577.22,24.96,110,0
577.35,24.96,110,0
577.47,24.96,110,0
577.59,24.96,110,0
577.72,24.96,110,0
577.84,24.96,110,0
577.97,24.96,110,0
578.09,24.96,110,0
578.21,24.96,110,0
578.34,24.96,110,0
578.46,24.96,110,0
578.58,24.96,110,0
578.71,24.96,110,0
578.83,24.96,110,0
578.96,24.96,110,0
579.08,24.96,110,0
579.2,24.96,110,0
579.33,24.96,110,0
579.45,24.96,110,0
579.57,24.96,110,0
579.7,24.96,110,0
579.82,24.96,110,0
579.95,24.96,110,0
580.07,24.96,110,0
580.19,24.96,110,0
580.32,24.96,110,0
580.44,24.96,110,0
580.56,24.96,110,0
580.69,24.96,110,0
580.81,24.96,110,0
580.94,24.96,110,0
581.06,24.96,110,0
581.18,24.96,110,0
581.31,24.96,110,0
581.43,24.96,110,0
581.55,24.96,110,0
581.68,24.96,110,0
581.8,24.96,110,0
581.93,24.96,110,0
582.05,24.96,110,0
582.17,24.96,110,0
582.3,24.96,110,0
582.42,24.96,110,0
582.54,24.96,110,0
582.67,24.96,110,0
582.79,24.96,110,0
582.92,24.96,110,0
583.04,24.96,110,0
583.16,24.96,110,0
583.29,24.96,110,0
583.41,24.96,110,0
583.53,24.96,110,0
583.66,24.96,110,0
583.78,24.96,110,0
583.91,24.96,110,0
584.03,24.96,110,0
584.16,24.96,110,0
584.28,24.96,110,0
584.4,24.96,110,0
584.53,24.96,110,0
584.65,24.96,110,0
584.77,24.96,110,0
584.9,24.96,110,0
585.02,24.96,110,0
585.15,24.96,110,0
585.27,24.96,110,0
585.39,24.96,110,0
585.52,24.96,110,0
585.64,24.96,110,0
585.76,24.96,110,0
585.89,24.96,110,0
586.01,24.96,110,0
586.14,24.96,110,0
586.26,24.96,110,0
586.38,24.96,110,0
586.51,24.96,110,0
586.63,24.96,110,0
586.76,24.96,110,0
586.88,24.96,110,0
587.0,24.96,110,0
587.13,24.96,110,0
587.25,24.96,110,0
587.37,24.96,110,0
587.5,24.96,110,0
587.62,24.96,110,0
587.75,24.96,110,0
587.87,24.96,110,0
587.99,24.96,110,0
588.12,24.96,110,0
588.24,24.96,110,0
588.36,24.96,110,0
588.49,24.96,110,0
588.61,24.96,110,0
588.73,24.96,110,0
588.86,24.96,110,0
588.98,24.96,110,0
589.11,24.96,110,0
589.23,24.96,110,0
589.35,24.96,110,0
589.48,24.96,110,0
589.6,24.96,110,0
589.72,24.96,110,0
589.85,24.96,110,0
589.97,24.96,110,0
590.1,24.96,110,0
590.22,24.96,110,0
590.34,24.96,110,0
590.47,24.96,110,0
590.59,24.96,110,0
590.72,24.96,110,0
590.84,24.96,110,0
590.96,24.96,110,0
591.09,24.96,110,0
591.21,24.96,110,0
591.34,24.96,110,0
591.46,24.96,110,0
591.58,24.96,110,0
591.71,24.96,110,0
591.83,24.96,110,0
591.95,24.96,110,0
592.08,24.96,110,0
592.2,24.96,110,0
592.33,24.96,110,0
592.45,24.96,110,0
592.57,24.96,110,0
592.7,24.96,110,0
592.82,24.96,110,0
592.95,24.96,110,0
593.07,24.96,110,0
593.19,24.96,110,0
593.32,24.96,110,0
593.44,24.96,110,0
593.56,24.96,110,0
593.69,24.96,110,0
593.81,24.96,110,0
593.94,24.96,110,0
594.06,24.96,110,0
594.18,24.96,110,0
594.31,24.96,110,0
594.43,24.96,110,0
594.55,24.96,110,0
594.68,24.96,110,0
594.8,24.96,110,0
594.92,24.96,110,0
595.05,24.96,110,0
595.17,24.96,110,0
595.3,24.95,110,0
595.42,24.95,110,0
595.54,24.95,110,0
595.67,24.96,110,0
595.79,24.96,110,0
595.91,24.95,110,0
596.04,24.95,110,0
596.16,24.95,110,0
596.29,24.96,110,0
596.41,24.96,110,0
596.53,24.96,110,0
596.66,24.96,110,0
596.78,24.7,110,0
596.91,24.63,110,0
597.03,24.41,110,0
597.15,24.49,110,0
597.28,24.64,110,0
597.4,24.71,110,0
597.53,24.75,110,0
597.65,24.77,110,0
597.77,24.87,110,0
597.9,25.15,110,0
598.02,25.58,110,0
598.14,26.17,110,0
598.27,26.82,110,0
598.39,27.49,110,0
598.52,28.1,110,0
598.64,28.61,110,0
598.76,29.05,110,0
598.89,29.43,110,0
599.01,29.76,110,0
599.13,30.05,110,0
599.26,30.3,110,0
599.38,30.52,110,0
599.51,30.74,110,0
599.63,30.92,110,0
599.75,31.1,110,0
599.88,31.25,110,0
600.0,31.39,110,0
600.12,31.53,110,0
600.25,31.64,110,0
600.37,31.75,110,0
600.5,31.85,110,0
600.62,31.94,110,0
600.74,32.02,110,0
600.87,32.1,110,0
600.99,32.18,110,0
601.11,32.25,110,0
601.24,32.32,110,0
601.36,32.38,110,0
601.49,32.43,110,0
601.61,32.48,110,0
601.73,32.53,110,0
601.86,32.58,110,0
601.98,32.63,110,0
602.1,32.67,110,0
602.23,32.71,110,0
602.35,32.75,110,0
602.48,32.78,110,0
602.6,32.81,110,0
602.72,32.59,110,0
602.85,32.7,110,0
602.97,32.71,110,0
603.1,32.69,110,0
603.22,32.66,110,0
603.34,32.62,110,0
603.47,32.58,110,0
603.59,32.55,110,0
603.71,32.51,110,0
603.84,32.46,110,0
603.96,32.4,110,0
604.09,32.34,110,0
604.21,32.28,110,0
604.33,32.2,110,0
604.46,32.11,110,0
604.58,32.03,110,0
604.7,31.95,110,0
604.83,31.88,110,0
604.95,31.82,110,0
605.08,31.8,110,0
605.2,31.77,110,0
605.32,31.69,110,0
605.45,31.61,110,0
605.57,31.54,110,0
605.69,31.47,110,0
605.82,31.41,110,0
605.94,31.36,110,0
606.07,31.24,110,0
606.19,31.08,110,0
606.31,31.02,110,0
606.44,30.98,110,0
606.56,30.92,110,0
606.69,30.78,110,0
606.81,30.6,110,0
606.93,30.44,110,0
607.06,30.3,110,0
607.18,30.09,110,0
607.3,29.9,110,0
607.43,29.74,110,0
607.55,29.6,110,0
607.68,29.46,110,0
607.8,29.33,110,0
607.92,29.2,110,0
608.05,29.08,110,0
608.17,28.95,110,0
608.29,28.83,110,0
608.42,28.72,110,0
608.54,28.61,110,0
608.67,28.5,110,0
608.79,28.4,110,0
608.91,28.3,110,0
609.04,28.2,110,0
609.16,28.1,110,0
609.28,28.01,110,0
609.41,27.92,110,0
609.53,27.83,110,0
609.66,27.74,110,0
609.78,27.65,110,0
609.9,27.57,110,0
610.03,27.48,110,0
610.15,27.41,110,0
610.28,27.33,110,0
610.4,27.25,110,0
610.52,27.18,110,0
610.65,27.11,110,0
610.77,27.04,110,0
610.89,26.97,110,0
611.02,26.9,110,0
611.14,26.85,110,0
611.27,26.79,110,0
611.39,27.29,110,0
611.51,27.33,110,0
611.64,27.27,110,0
611.76,27.21,110,0
611.89,27.17,110,0
612.01,27.12,110,0
612.13,27.08,110,0
612.26,27.01,110,0
612.38,26.98,110,0
612.5,26.91,110,0
612.63,26.89,110,0
612.75,26.82,110,0
612.88,26.8,110,0
613.0,26.74,110,0
613.12,26.72,110,0
613.25,26.66,110,0
613.37,26.64,110,0
613.49,26.6,110,0
613.62,26.55,110,0
613.74,26.53,111,0
613.87,26.48,110,0
614.0,26.46,100,0
614.12,26.44,87,0
614.25,26.39,68,0
614.37,26.37,68,0
615.49,26.18,11,0
615.62,26.46,11,0
615.74,26.7,11,0
615.87,26.7,11,0
615.99,26.66,11,0
616.11,26.65,11,0
616.24,26.64,11,0
616.36,26.61,11,0
616.48,26.6,11,0
616.61,26.58,11,0
616.73,26.58,11,0
616.85,26.55,11,0
616.98,26.56,11,0
617.1,26.53,11,0
617.23,26.51,11,0
617.35,26.5,11,0
617.47,26.47,11,0
617.6,26.47,11,0
617.72,26.45,11,0
617.84,26.44,11,0
617.97,26.43,11,0
618.09,26.41,11,0
618.22,26.4,11,0
618.34,26.39,11,0
618.46,26.36,11,0
618.59,26.35,11,0
618.71,26.33,11,0
618.84,26.33,11,0
618.96,26.31,11,0
619.08,26.3,11,0
619.21,26.29,11,0
619.33,26.27,11,0
619.45,26.24,11,0
619.58,26.25,11,0
619.7,26.21,11,0
619.83,26.21,11,0
619.95,26.2,11,0
620.07,26.19,11,0
620.2,26.18,11,0
620.32,26.17,11,0
620.44,26.17,11,0
620.57,26.14,11,0
620.69,26.14,11,0
620.82,26.12,11,0
620.94,26.11,11,0
621.06,26.11,11,0
621.19,26.09,11,0
621.31,26.1,11,0
621.43,26.07,11,0
621.56,26.06,11,0
621.68,26.05,11,0
621.8,26.04,11,0
621.93,26.04,11,0
622.05,26.03,11,0
622.18,26.03,11,0
622.3,26.01,11,0
622.42,26.01,11,0
622.55,26.0,11,0
622.67,26.0,11,0
622.79,25.99,11,0
622.92,25.97,11,0
623.04,25.97,11,0
623.17,25.95,11,0
623.29,25.95,11,0
623.41,25.95,11,0
623.54,25.94,11,0
623.66,25.94,11,0
623.78,25.93,11,0
623.91,25.92,11,0
624.03,25.91,11,0
624.16,25.91,11,0
624.28,25.91,11,0
624.4,25.89,11,0
624.53,25.89,11,0
624.65,25.89,11,0
624.78,25.89,11,0
624.9,25.89,11,0
625.02,25.87,11,0
625.15,25.87,11,0
625.27,25.87,11,0
625.39,25.88,11,0
625.52,25.85,11,0
625.64,25.87,11,0
625.77,25.86,11,0
625.89,25.86,11,0
626.01,25.85,11,0
626.14,25.84,11,0
626.26,25.84,11,0
626.38,25.83,11,0
626.51,25.82,11,0
626.63,25.82,11,0
626.76,25.81,11,0
626.88,25.82,11,0
627.0,25.8,11,0
627.13,25.82,11,0
627.25,25.81,11,0
627.38,25.78,60,0
627.5,25.8,60,0
627.62,25.78,60,0
627.75,25.78,60,0
627.87,25.79,60,0
627.99,25.77,60,0
628.12,25.76,60,0
628.24,25.73,60,0
628.36,25.74,60,0
628.49,25.72,60,0
628.61,25.71,60,0
628.74,25.67,60,0
628.86,25.67,60,0
628.98,25.65,60,0
629.11,25.64,60,0
629.23,25.62,60,0
629.35,25.61,60,0
629.48,25.59,60,0
629.6,25.58,60,0
629.73,25.55,60,0
629.85,25.51,60,0
629.97,25.51,60,0
630.1,25.49,60,0
630.22,25.47,60,0
630.34,25.48,60,0
630.47,25.44,60,0
630.59,25.42,60,0
630.72,25.39,60,0
630.84,25.39,60,0
630.96,25.36,60,0
631.09,25.33,60,0
631.21,25.32,60,0
631.34,25.29,60,0
631.46,25.27,60,0
631.58,25.26,60,0
631.71,25.24,60,0
631.83,25.21,60,0
631.95,25.2,60,0
632.08,25.18,60,0
632.2,25.15,60,0
632.33,25.14,60,0
632.45,25.11,60,0
632.57,25.1,60,0
632.7,25.07,60,0
632.82,25.06,60,0
632.94,25.03,60,0
633.07,25.03,60,0
633.19,25.0,60,0
633.32,25.01,60,0
633.44,24.97,60,0
633.56,24.94,60,0
633.69,24.95,60,0
633.81,24.9,60,0
633.93,24.89,60,0
634.06,24.88,60,0
634.18,24.88,60,0
634.3,24.81,60,0
634.43,24.81,60,0
634.55,24.8,60,0
634.68,24.79,60,0
634.8,24.78,60,0
634.92,24.76,60,0
635.05,24.75,60,0
635.17,24.75,60,0
635.29,24.71,60,0
635.42,24.71,60,0
635.54,24.69,60,0
635.67,24.67,60,0
635.79,24.67,60,0
635.91,24.64,60,0
